ID,HSK,FREQ,GENERAL_STANDARD,RADICAL,STROKE_COUNT,CHINESE_CHARACTER,PINYIN,TONE,MEANING
2568,789,2679,2536,手 64.9,12,搅,jiǎo,3,"disturb, agitate, stir up"
2569,789,2680,3186,几 16.12,14,凳,dèng,4,bench; stool
2570,789,2682,56,丨 2.2,3,丫,yā,1,forked; bifurcation
2571,789,2686,2577,木 75.8,12,棺,guān,1,coffin
2572,789,2687,1817,耳 128.4,10,耿,gěng,3,"bright, shining; have guts"
2573,789,2688,2819,糸 120.9,12,缔,dì,4,"tie, join, connect; connection"
2574,789,2689,3382,心 61.13,16,懈,xiè,4,"idle, relaxed, remiss"
2575,789,2690,3040,女 38.10,13,嫉,jí,2,jealousy; be jealous of
2576,789,2691,851,火 86.3,7,灶,zào,4,"kitchen stove, cooking stove"
2577,789,2692,156,勹 20.2,4,匀,yún,2,equal
2578,789,2694,2349,鳥 196.6,11,鸽,gē,1,"pigeon, dove; Columba species (various)"
2579,789,2696,2605,凵 17.10,12,凿,záo,2,"chisel; bore, pierce"
2580,789,2697,929,糸 120.4,7,纬,wěi,3,woof; parallels of latitude
2581,789,2698,1259,水 85.5,8,沸,fèi,4,"boil, bubble up, gush"
2582,789,2699,2627,田 102.7,12,畴,chóu,2,"farmland, arable land; category"
2583,789,2701,2624,辵 162.9,12,遏,è,4,"stop, suppress, curb, check; a bar"
2584,789,2702,1657,火 86.5,9,烁,shuò,4,"shine, glitter, sparkle"
2585,789,2703,2927,口 30.10,13,嗅,xiù,4,"smell, scent, sniff; olfactive"
2586,789,2704,247,口 30.2,5,叭,bā,1,trumpet
2587,789,2705,3053,火 86.11,14,熬,áo,2,"cook down, to boil; endure"
2588,789,2708,2242,大 37.9,11,奢,shē,1,"extravagant, wasteful; exaggerate"
2589,789,2709,987,手 64.5,8,拙,zhuō,1,"stupid, clumsy, crude; convention"
2590,789,2710,1429,木 75.5,9,栋,dòng,4,main beams supporting house
2591,789,2711,2672,毛 82.8,12,毯,tǎn,3,"rug, carpet, blanket"
2592,789,2713,1451,石 112.4,9,砂,shā,1,"sand; pebbles, gravel; gritty"
2593,789,2714,1821,艸 140.8,10,莽,mǎng,3,"thicket, underbrush; poisonous"
2594,789,2715,1255,水 85.5,8,泻,xiè,4,"drain off, leak; flow, pour down"
2595,789,2716,960,土 32.5,8,坪,píng,2,level ground; Japanese measure
2596,789,2717,2228,木 75.7,11,梳,shū,1,comb; brush
2597,789,2719,4813,日 72.7,11,晤,wù,4,have interview with; meet
2598,789,2720,2948,禾 115.8,13,稚,zhì,4,"young, immature; childhood"
2599,789,2722,3107,虫 142.8,14,蝇,yíng,2,flies
2600,789,2723,1811,手 64.7,10,捣,dǎo,3,"hull; thresh; beat, attack"
2601,789,2724,1058,頁 181.2,8,顷,qǐng,3,a moment; a measure of area equal to 100 mu or 6.7 hectares; to lean
2602,789,2726,2883,尢 43.10,13,尴,gān,1,embarrassed; ill at ease
2603,789,2728,4057,言 149.6,8,诧,chà,4,"be surprised, be shocked"
2604,789,2729,705,尢 43.4,7,尬,gà,4,"limp, staggering gait; embarrass"
2605,789,2731,3479,口 30.18,20,嚼,jué,2,"prattle, be glib"
2606,789,2732,2740,羊 123.6,12,羡,xiàn,4,"envy, admire; praise; covet"
2607,789,2734,869,水 85.4,7,沪,hù,4,Shanghai; river near Shanghai
2608,789,2735,727,日 72.3,7,旷,kuàng,4,"extensive, wide, broad; empty"
2609,789,2736,2220,彡 59.8,11,彬,bīn,1,"cultivated, well-bred"
2610,789,2737,664,艸 140.4,7,芽,yá,2,"bud, sprout, shoot"
2611,789,2740,3092,石 112.9,14,碳,tàn,4,carbon
2612,789,2741,1490,口 30.6,9,咧,liě,3,"stretch mouth, grimace, grin"
2613,789,2742,2443,心 61.8,11,惕,tì,4,"be cautious, careful, alert"
2614,789,2745,2204,艸 140.8,11,萝,luó,2,type of creeping plant; turnip
2615,789,2746,864,水 85.4,7,汹,xiōng,1,"turbulent; noisy, restless"
2616,789,2747,2970,肉 130.9,13,腥,xīng,1,"raw meat; rank, strong-smelling"
2617,789,2748,3027,穴 116.8,13,窥,kuī,1,"peep, watch, spy on, pry"
2618,789,2750,3293,水 85.12,15,潭,tán,2,"deep pool, lake; deep, profound"
2619,789,2754,1398,手 64.6,9,拯,zhěng,3,"help, save, aid; lift, raise"
2620,789,2756,3299,水 85.12,15,澄,chéng,2,"purify water by allowing sediment to settle; clear, pure"
2621,789,2757,2206,艸 140.8,11,萎,wēi,1,"wither, wilt"
2622,789,2759,2072,水 85.7,10,涡,wō,1,"swirl, whirlpool, eddy"
2623,789,2760,3011,水 85.10,13,滔,tāo,1,"overflow; rushing water, a torrent"
2624,789,2762,3017,水 85.10,13,溯,sù,4,"go upstream, go against current; formerly"
2625,789,2764,3088,酉 164.7,14,酿,niàng,4,"brew, ferment"
2626,789,2767,3101,目 109.9,14,瞅,chǒu,3,"see, look, gaze at"
2627,789,2768,3067,日 72.11,14,暮,mù,4,"evening, dusk, sunset; ending"
2628,789,2770,1704,言 149.7,9,诫,jiè,4,"warn, admonish; warning"
2629,789,2771,1170,斤 69.4,8,斧,fǔ,3,"axe, hatchet; chop, hew"
2630,789,2773,2409,火 86.7,11,焕,huàn,4,shining
2631,789,2775,773,人 9.5,7,佑,yòu,4,"help, protect, bless"
2632,789,2778,2646,口 30.9,12,喧,xuān,1,"lively, noisy; clamor, talk loudly"
2633,789,2780,815,刀 18.5,7,删,shān,1,to cut; delete
2634,789,2782,788,人 9.5,7,伺,cì,4,"serve, wait upon, attend; examine"
2635,789,2784,2143,女 38.7,10,娥,é,2,be beautiful; good; surname
2636,789,2785,2225,木 75.7,11,梢,shāo,1,pointed tip of something long like a branch; rudder
2637,789,2786,629,土 32.4,7,坝,bà,4,embankment; dam
2638,789,2788,3219,攴 66.11,15,敷,fū,1,"spread, diffuse; apply, paint"
2639,789,2789,3298,水 85.12,15,澜,lán,2,"overflowing; waves, ripples"
2640,789,2792,843,冫 15.5,7,冶,yě,3,"smelt, fuse metals; cast, found"
2641,789,2794,1375,手 64.6,9,挠,náo,2,"scratch; disturb, bother; submit"
2642,789,2795,2535,手 64.9,12,搂,lǒu,3,"hug, embrace; drag, pull"
2643,789,2798,2483,女 38.8,11,婉,wǎn,3,"amiable, congenial; restrained"
2644,789,2799,3349,口 30.13,16,噪,zào,4,be noisy; chirp loudly
2645,789,2800,3264,禾 115.10,15,稼,jià,4,sow grain; sheaves of grain
2646,789,2803,1779,皿 108.5,10,盏,zhǎn,3,small cup or container
2647,789,2804,1776,匸 23.9,10,匿,nì,4,hide; go into hiding
2648,789,2806,3029,宀 40.10,13,寝,qǐn,3,"sleep, rest; bed chamber"
2649,789,2807,2518,手 64.9,12,揽,lǎn,3,"grasp, take hold of; monopolize"
2650,789,2808,3494,骨 188.13,21,髓,suǐ,3,"bone marrow; essences, substances"
2651,789,2809,1134,禾 115.3,8,秉,bǐng,3,"grasp, hold; bundle; authority"
2652,789,2810,1894,口 30.7,10,哺,bǔ,3,chew food; feed
2653,789,2811,264,矢 111.0,5,矢,shǐ,3,"arrow, dart; vow, swear"
2654,789,2813,1109,巾 50.5,8,帜,zhì,4,"flag, pennant; sign; fasten"
2655,789,2815,3103,口 30.11,14,嗽,sòu,4,"cough, gargle, clear throat"
2656,789,2816,1374,手 64.6,9,挟,xié,2,clasp under arm; hold to bosom
2657,789,2817,1537,缶 121.3,9,缸,gāng,1,"earthen jug, crock, cistern"
2658,789,2818,2540,手 64.9,12,揉,róu,2,"rub, massage; crush by hand"
2659,789,2819,2968,肉 130.9,13,腻,nì,4,"greasy, oily, dirty; smooth"
2660,789,2820,592,馬 187.3,6,驯,xún,2,"tame, docile, obedient"
2661,789,2821,2815,糸 120.9,12,缆,lǎn,3,"hawser, heavy-duty rope, cable"
2662,789,2823,3283,疒 104.10,15,瘫,tān,1,"paralysis, palsy, numbness"
2663,789,2824,1118,貝 154.4,8,贮,zhù,4,"store, stockpile, hoard"
2664,789,2825,1173,爪 87.4,8,觅,mì,4,seek; search
2665,789,2826,3422,月 74.14,17,朦,méng,2,condition or appearance of moon
2666,789,2827,3271,人 9.13,15,僻,pì,4,"out-of-the-way, remote; unorthodox"
2667,789,2829,3069,艸 140.11,14,蔓,màn,4,"creeping plants, tendrils, vines"
2668,789,2831,2647,山 46.9,12,嵌,qiàn,4,"inlay, set in; fall into; rugged"
2669,789,2832,4491,虍 141.4,10,虔,qián,2,act with reverence; reverent
2670,789,2833,1899,田 102.5,10,畔,pàn,4,boundary path dividing fields
2671,789,2835,3090,石 112.9,14,碟,dié,2,"small dish, plate"
2672,789,2837,1592,肉 130.5,9,胧,lóng,2,condition or appearance of moon
2673,789,2839,3442,足 157.11,18,蹦,bèng,4,"hop, leap, jump; bright"
2674,789,2841,1677,水 85.6,9,浏,liú,2,clear; bright; whistling
2675,789,2842,5548,衣 145.7,13,裔,yì,4,"progeny, descendants, posterity"
2676,789,2844,255,口 30.2,5,叨,dāo,1,talkative; quarrelous
2677,789,2845,562,言 149.4,6,诀,jué,2,"take leave of, bid farewell"
2678,789,2846,502,日 72.2,6,旭,xù,4,rising sun; brilliance; radiant
2679,789,2847,1498,虫 142.3,9,虾,xiā,1,"shrimp, prawn"
2680,789,2851,1040,木 75.4,8,枣,zǎo,3,"date tree; dates, jujubes; surname"
2681,789,2855,725,口 30.4,7,呕,ǒu,3,"vomit; annoy, enrage"
2682,789,2857,229,凵 17.3,5,凸,tū,1,"protrude, bulge out, convex"
2683,789,2858,3157,火 86.10,14,熄,xī,1,"put out, extinguish, quash"
2684,789,2862,260,凵 17.3,5,凹,āo,1,"concave, hollow, depressed; a pass, valley"
2685,789,2863,2652,貝 154.8,12,赎,shú,2,"buy, redeem; ransome; atone for"
2686,789,2864,103,屮 45.1,4,屯,tún,2,"village, hamlet; camp; station"
2687,789,2865,3275,肉 130.11,15,膛,táng,2,"chest; hollow space, cavity"
2688,789,2866,1667,水 85.6,9,浇,jiāo,1,"spray, water, sprinkle"
2689,789,2867,853,火 86.3,7,灼,zhuó,2,burn; broil; cauterize; bright
2690,789,2870,2584,木 75.8,12,棘,jí,2,"jujube tree; thorns, brambles"
2691,789,2871,3216,木 75.12,15,橡,xiàng,4,chestnut oak; rubber tree; rubber
2692,789,2873,2245,耳 128.5,11,聋,lóng,2,deaf
2693,789,2874,1736,女 38.6,9,姥,lǎo,3,maternal grandmother; midwife
2694,789,2878,1247,水 85.5,8,沮,jǔ,3,"stop, prevent; defeated, dejected"
2695,789,2879,2203,艸 140.8,11,萌,méng,2,"bud, sprout"
2696,789,2880,1561,人 9.7,9,俏,qiào,4,"like, similar; resemble; pretty"
2697,789,2882,3064,手 64.12,14,撇,piē,1,"discard, abandon, throw away"
2698,789,2884,2742,米 119.6,12,粪,fèn,4,"manure, dung, shit, excrement, night soil"
2699,789,2891,1567,人 9.7,9,俭,jiǎn,3,"temperate, frugal, economical"
2700,789,2892,1107,巾 50.5,8,帖,tiē,1,invitation card; notice
2701,789,2893,3000,火 86.9,13,煎,jiān,1,fry in fat or oil; boil in water
2702,789,2894,2820,糸 120.9,12,缕,lǚ,3,"thread; detailed, precise"
2703,789,2896,3418,竹 118.11,17,簇,cù,4,"swarm, crowd together, cluster"
2704,789,2897,2563,木 75.8,12,棱,léng,2,"squared timber; angle, edge"
2705,789,2899,738,口 30.4,7,呐,nà,4,"raise voice, yell out loud, shout; stammer"
2706,789,2901,3102,土 32.11,14,墅,shù,4,"villa, country house"
2707,789,2903,2087,火 86.6,10,烫,tàng,4,"scald, heat; wash; iron clothes"
2708,789,2904,2634,虫 142.6,12,蛙,wā,1,frog
2709,789,2905,96,歹 78.0,4,歹,dǎi,3,"bad, vicious, depraved, wicked"
2710,789,2907,2554,艸 140.9,12,葱,cōng,1,"scallions, leeks, green onions"
2711,789,2911,2989,广 53.11,13,廓,kuò,4,"broad, wide, open, empty; to expand"
2712,789,2912,551,言 149.4,6,讳,huì,4,conceal; shun; regard as taboo
2713,789,2915,3468,瓜 97.14,19,瓣,bàn,4,petal; segment; valves
2714,789,2916,2310,矢 111.6,11,矫,jiǎo,3,"correct, rectify, straighten out"
2715,789,2918,1017,木 75.4,8,枉,wǎng,3,"useless, in vain; bent, crooked"
2716,789,2921,2503,玉 96.8,12,琢,zuó,2,polish jade; cut jade
2717,789,2922,173,言 149.2,4,讥,jī,1,"ridicule, jeer, mock; inspect"
2718,789,2924,3028,穴 116.8,13,窟,kū,1,"hole, cave; cellar; underground"
2719,789,2925,2350,攴 66.7,11,敛,liǎn,3,"draw back, fold back; collect"
2720,789,2928,1591,肉 130.5,9,胚,pēi,1,embryo; unfinished things
2721,789,2930,2490,糸 120.8,11,绰,chuò,4,"graceful, delicate; spacious"
2722,789,2934,1554,竹 118.3,9,竿,gān,1,bamboo pole; penis
2723,789,2935,3170,心 61.11,14,慷,kāng,1,"ardent; generous, magnanimous"
2724,789,2937,2940,金 167.8,13,锤,chuí,2,balance weight on scale; hammer
2725,789,2938,1843,木 75.6,10,栓,shuān,1,"wooden peg, post or stick"
2726,789,2939,2017,木 75.6,10,桨,jiǎng,3,"oar, paddle"
2727,789,2940,1901,虫 142.4,10,蚊,wén,2,mosquito; gnat
2728,789,2941,3227,石 112.10,15,磅,bàng,4,pound; weigh
2729,789,2943,2440,心 61.8,11,惭,cán,2,"ashamed, humiliated; shameful"
2730,789,2944,3451,戈 62.14,18,戳,chuō,1,"prick, stab; stamp, seal, chop"
2731,789,2947,2724,食 184.9,12,馈,kuì,4,offer food superior; send gift
2732,789,2949,2760,水 85.9,12,溅,jiàn,4,"sprinkle, spray; spill, splash"
2733,789,2951,1525,金 167.4,9,钙,gài,4,calcium
2734,789,2952,3397,石 112.12,17,礁,jiāo,1,reef; jetty; submerged rocks
2735,789,2953,3149,彡 59.11,14,彰,zhāng,1,"clear, manifest, obvious"
2736,789,2954,3432,谷 150.10,17,豁,huō,1,"open up, clear; exempt"
2737,789,2958,3055,土 32.12,14,墟,xū,1,high mound; hilly countryside; wasteland
2738,789,2960,3441,目 109.13,18,瞻,zhān,1,look; look out for; respect
2739,789,2963,2441,心 61.8,11,悼,dào,4,"grieve, mourn, lament; grieved"
2740,789,2965,961,手 64.5,8,拣,jiǎn,3,choose; select; pick up; gather
2741,789,2966,2755,水 85.9,12,渺,miǎo,3,"endlessly long, boundless, vast"
2742,789,2969,858,水 85.4,7,汰,tài,4,"excessive; scour, wash out"
2743,789,2970,5589,心 61.10,13,慑,shè,4,"afraid, scared, fearful"
2744,789,2974,3497,金 167.17,22,镶,xiāng,1,"insert, inlay, set, mount; fill"
2745,789,2977,1493,足 157.2,9,趴,pā,1,"lying prone, leaning over"
2746,789,2978,2494,糸 120.8,11,绷,běng,3,"bind, draw firmly, strap"
2747,789,2979,2787,穴 116.7,12,窘,jiǒng,3,embarrassed; hard-pressed
2748,789,2984,1857,酉 164.3,10,酌,zhuó,2,serve wine; feast; deliberate
2749,789,2985,1668,水 85.6,9,浊,zhuó,2,"muddy, turbid, dirty, filthy"
2750,789,2987,3315,手 64.13,16,撼,hàn,4,"move, shake; (Cant.) to fight"
2751,789,2988,2902,口 30.10,13,嗜,shì,4,"be fond of, have weakness for"
2752,789,2989,354,手 64.3,6,扛,káng,2,carry on shoulders; lift
2753,789,2991,3225,石 112.10,15,磕,kē,1,"hit; collide, knock into; sound"
2754,789,2992,2601,羽 124.6,12,翘,qiào,4,"turn up, lift, elevate, raise"
2755,789,2993,3214,木 75.11,15,槽,cáo,2,"trough; manger; vat, tank; groove; a distillery"
2756,789,2994,2419,水 85.8,11,淌,tǎng,3,trickle; flow down; drip
2757,789,2996,2950,頁 181.7,13,颓,tuí,2,"ruined, decayed; disintegrate"
2758,789,2997,3119,火 86.10,14,熏,xūn,1,"smoke, fog, vapor; smoke, cure"
2759,789,3001,759,牛 93.3,7,牡,mǔ,3,male of animals; bolt of door
2760,789,3002,2499,糸 120.8,11,缀,zhuì,4,"patch together, link, connect"
2761,789,3003,1581,彳 60.6,9,徊,huái,2,"linger, walk to and fro, hesitain"
2762,789,3005,1188,肉 130.4,8,肪,fáng,2,animal fat
2763,789,3006,2083,水 85.7,10,涕,tì,4,"tear; snivel, nasal mucus"
2764,789,3007,2722,夂 34.9,12,惫,bèi,4,"tired, weary, fatigued"
2765,789,3012,1808,手 64.6,10,挚,zhì,4,"sincere, warm, cordial; surname"
2766,789,3015,1349,糸 120.5,8,绎,yì,4,to unravel or unreel silk; to interpret
2767,789,3018,1123,辵 162.5,8,迭,dié,2,"repeatedly, frequently"
2768,789,3019,2897,目 109.8,13,睦,mù,4,"friendly, amiable, peaceful"
2769,789,3020,2103,穴 116.5,10,窍,qiào,4,"hole, opening, aperture"
2770,789,3023,866,水 85.4,7,沧,cāng,1,"blue, dark green; cold"
2771,789,3024,1747,心 61.5,9,怠,dài,4,"idle, remiss, negligent; neglect"
2772,789,3027,1089,口 30.5,8,咙,lóng,2,throat
2773,789,3032,857,水 85.4,7,沛,pèi,4,"abundant, full, copious; sudden"
2774,789,3034,2525,手 64.9,12,揣,chuāi,1,put things under clothes
2775,789,3035,2294,山 46.8,11,崭,zhǎn,3,"high, steep, precipitous; new"
2776,789,3037,3391,革 177.8,17,鞠,jū,1,"bow, bend; rear, raise, nourish"
2777,789,3038,1719,土 32.6,9,垦,kěn,3,"cultivate, reclaim, to farm land"
2778,789,3039,1674,水 85.6,9,洽,qià,4,"to blend with, be in harmony; to penetrate; to cover; a river in Shenxi"
2779,789,3040,2287,口 30.8,11,唾,tuò,4,"spit, spit on; saliva"
2780,789,3041,3330,木 75.12,16,橱,chú,2,"cabinet, wardrobe, cupboard"
2781,789,3044,2991,疒 104.8,13,痰,tán,2,"phlegm, mucus, spittle"
2782,789,3046,4230,山 46.6,9,峙,zhì,4,"stand erect, stand up; pile up"
2783,789,3047,1442,木 75.5,9,柬,jiǎn,3,"letter, invitation; choose"
2784,789,3052,3324,手 64.13,16,擎,qíng,2,"lift up, hold up, support"
2785,789,3057,2308,金 167.6,11,铲,chǎn,3,"spade, shovel, trowel, scoop"
2786,789,3060,1226,氏 83.4,8,氓,máng,2,people; subjects; vassals
2787,789,3062,1312,弓 57.5,8,弧,hú,2,"wooden bow; arc, crescent"
2788,789,3065,2527,手 64.9,12,揪,jiū,1,"grasp with hand, pinch"
2789,789,3066,679,木 75.3,7,杠,gāng,1,"lever, pole, crowbar; sharpen"
2790,789,3067,746,口 30.4,7,吭,kēng,1,throat
2791,789,3068,2300,山 46.8,11,崛,jué,2,"towering, eminent; rise abruptly"
2792,789,3071,659,手 64.4,7,抒,shū,1,express; eliminate; relieve
2793,789,3078,2944,金 167.8,13,锯,jù,4,a saw; to saw; amputate
2794,789,3081,1152,人 9.6,8,侈,chǐ,3,"luxurious, extravagant"
2795,789,3083,2720,犬 94.10,12,猾,huá,2,"crafty, cunning, shrewd; deceitful"
2796,789,3084,2339,彳 60.8,11,徘,pái,2,"walk back and forth, hesitate"
2797,789,3086,3159,火 86.10,14,煽,shān,1,"stir up, incite, agitate, provoke"
2798,789,3087,787,白 106.2,7,皂,zào,4,soap; black; menial servant
2799,789,3088,2346,舟 137.5,11,舵,duò,4,"rudder, helm"
2800,789,3089,2904,口 30.10,13,嗦,suo,0,suck
2801,789,3090,813,犬 94.4,7,狈,bèi,4,a legendary animal with short forelegs which rode a wolf
2802,789,3091,2849,革 177.4,13,靴,xuē,1,boots
2803,789,3092,1785,手 64.7,10,捂,wǔ,3,resist
2804,789,3095,1001,艸 140.5,8,苛,kē,1,"small, petty; harsh, rigorous"
2805,789,3096,2315,禾 115.6,11,秽,huì,4,"dirty, unclean; immoral, obscene"
2806,789,3098,2534,手 64.10,12,搓,cuō,1,to rub or roll between the hands
2807,789,3101,1965,貝 154.6,10,赁,lìn,4,"rent, hire; hired person"
2808,789,3112,2222,女 38.8,11,婪,lán,2,"covet; covetous, avaricious"
2809,789,3113,2036,糸 120.4,10,紊,wěn,3,"confused, disorder"
2810,789,3115,2812,女 38.9,12,婿,xù,4,son-in-law; husband
2811,789,3116,3176,宀 40.11,14,寥,liáo,2,"few, scarce; empty, deserted"
2812,789,3117,3077,儿 10.12,14,兢,jīng,1,"fearful, cautious, wary"
2813,789,3118,3373,米 119.11,16,糙,cāo,1,"coarse, harsh, rough, unpolished rice"
2814,789,3119,954,卜 25.6,8,卦,guà,4,fortune telling; tell fortunes
2815,789,3120,2868,木 75.10,13,槐,huái,2,locust tree
2816,789,3121,201,手 64.2,5,扒,bā,1,scratch; dig up; crawl; crouch
2817,789,3123,891,示 113.3,7,祀,sì,4,"to sacrifice, worship"
2818,789,3125,2809,糸 120.6,12,絮,xù,4,"waste cotton, raw silk or cotton"
2819,789,3126,676,艸 140.4,7,芭,bā,1,plantain or banana palm; fragrant
2820,789,3127,1307,尸 44.5,8,屉,tì,4,drawer; tray; pad; screen
2821,789,3128,2733,疒 104.7,12,痪,huàn,4,"paralysis, numbness of limbs"
2822,789,3130,2497,糸 120.8,11,绽,zhàn,4,"ripped seam, rend, crack"
2823,789,3131,2100,宀 40.7,10,宵,xiāo,1,"night, evening, dark"
2824,789,3134,802,山 46.4,7,岔,chà,4,"diverge, branch off; fork in road"
2825,789,3135,1610,食 184.6,9,饵,ěr,3,"bait; bait, entice; dumplings"
2826,789,3137,610,韋 178.3,7,韧,rèn,4,"strong and pliable, resilient"
2827,789,3141,3289,心 61.12,15,憋,biē,1,to suppress inner feelings; hasty
2828,789,3146,2338,血 143.5,11,衅,xìn,4,consecrate sacrificial vessels by smearing blood; rift
2829,789,3149,5630,髟 190.4,14,髦,máo,2,flowing hair of young child
2830,789,3151,2700,米 119.6,12,粤,yuè,4,Guangdong and Guangxi provinces; initial particle
2831,789,3152,2807,阜 170.10,12,隘,ài,4,"narrow, confined; a strategic pass"
2832,789,3155,2912,田 102.8,13,畸,jī,1,"odd, fractional, remainder, odds"
2833,789,3156,1896,刀 18.8,10,剔,tī,1,pick out; scrape off; scrape meat
2834,789,3159,2431,水 85.8,11,淀,diàn,4,"shallow water, swamp; swampy"
2835,789,3161,2281,口 30.8,11,唬,hǔ,3,to intimidate; to scare
2836,789,3165,2816,糸 120.9,12,缉,jī,1,to sew in close stitches
2837,789,3166,5833,女 38.11,14,嫦,cháng,2,name of a moon goddess
2838,789,3169,634,手 64.4,7,扳,bān,1,pull; drag; right itself
2839,789,3170,1385,手 64.6,9,拴,shuān,1,"bind with rope, fasten"
2840,789,3175,1886,辵 162.7,10,逞,chěng,3,"indulge oneself; brag, show off"
2841,789,3178,985,手 64.5,8,拧,níng,2,"pinch; twist, wring; determined"
2842,789,3187,2570,木 75.8,12,椒,jiāo,1,"pepper, spices"
2843,789,3195,3448,水 85.15,18,瀑,pù,4,"waterfall, cascade; heavy rain"
2844,789,3196,2753,水 85.9,12,渣,zhā,1,"refuse, dregs, lees, sediment"
2845,789,3206,3178,聿 129.8,14,肇,zhào,4,"begin, commence, originate"
2846,789,3208,3339,車 159.12,16,辙,zhé,2,"wagon ruts, wheel tracks"
2847,789,3214,1689,心 61.6,9,恤,xù,4,"show pity; relieve, help"
2848,789,3216,3160,水 85.11,14,潇,xiāo,1,sound of beating wind and rain
2849,789,3217,2305,金 167.6,11,铝,lǚ,3,aluminum
2850,789,3218,2079,水 85.7,10,涤,dí,2,"wash, cleanse, purify; sweep"
